id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,path,cluster
42561,Women,Apparel,Topwear,Tops,Brown,Fall,2012.0,Ethnic,Mother Earth Women Brown Top,/kaggle/input/fashion-product-images-small/myntradataset/images/42561.jpg,0
13232,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Palm Tree Kids Boys Printed Orange Tshirts,/kaggle/input/fashion-product-images-small/myntradataset/images/13232.jpg,0
56798,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Horsefly Men Blue Jeans,/kaggle/input/fashion-product-images-small/myntradataset/images/56798.jpg,0
57108,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Elle Women White Top,/kaggle/input/fashion-product-images-small/myntradataset/images/57108.jpg,0
46600,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Catwalk Women Silver Toned Flats,/kaggle/input/fashion-product-images-small/myntradataset/images/46600.jpg,0
22614,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,Nike Men Navy Blue T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/22614.jpg,0
7901,Men,Apparel,Topwear,Tshirts,Cream,Fall,2011.0,Casual,Proline Men's Printed Chalk Cream Brown T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/7901.jpg,0
23272,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Ssteele Women White Watch,/kaggle/input/fashion-product-images-small/myntradataset/images/23272.jpg,0
43915,Women,Apparel,Bottomwear,Shorts,Cream,Summer,2012.0,Casual,Femella Women Cream Shorts,/kaggle/input/fashion-product-images-small/myntradataset/images/43915.jpg,0
10807,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Men Stampede Printed Stripe Black Shirts,/kaggle/input/fashion-product-images-small/myntradataset/images/10807.jpg,0
5577,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Men's Field Trainer Textile Grey Black White Shoe,/kaggle/input/fashion-product-images-small/myntradataset/images/5577.jpg,0
25492,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Nike Men Air Embark Black Sandals,/kaggle/input/fashion-product-images-small/myntradataset/images/25492.jpg,0
22861,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Woodland Men Camel Casual Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/22861.jpg,0
11675,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Lee Men Check Red Shirts,/kaggle/input/fashion-product-images-small/myntradataset/images/11675.jpg,0
16907,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Casual,Status Quo Men Solid Navy Blue Sweatshirt,/kaggle/input/fashion-product-images-small/myntradataset/images/16907.jpg,0
5155,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Wrangler Women's Lip Print Yellow T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/5155.jpg,0
25996,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Paris Hilton Fairy Dust Women Perfume,/kaggle/input/fashion-product-images-small/myntradataset/images/25996.jpg,0
56655,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Blue Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/56655.jpg,0
29894,Women,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Mayhem Women Sunglasses 1012-104,/kaggle/input/fashion-product-images-small/myntradataset/images/29894.jpg,0
49137,Women,Personal Care,Eyes,Kajal and Eyeliner,Blue,Spring,2017.0,Casual,Deborah 24 Ore Eye Pencil 267,/kaggle/input/fashion-product-images-small/myntradataset/images/49137.jpg,0
3131,Men,Apparel,Topwear,Tshirts,Brown,Fall,2010.0,Casual,DUSG Men's Periyar Cotton Melange T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/3131.jpg,0
34207,Men,Apparel,Topwear,Tshirts,Green,Summer,2013.0,Casual,Proline Men Green Polo Tshirt,/kaggle/input/fashion-product-images-small/myntradataset/images/34207.jpg,0
28704,Women,Apparel,Topwear,Kurtas,Lavender,Summer,2012.0,Ethnic,W Women Printed Lavender Kurta,/kaggle/input/fashion-product-images-small/myntradataset/images/28704.jpg,0
34125,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Formal,Turtle Men Reversible Leather Black Belt,/kaggle/input/fashion-product-images-small/myntradataset/images/34125.jpg,0
45237,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO YOUTH Men Black Dial Analogue & Digital Watch AD99,/kaggle/input/fashion-product-images-small/myntradataset/images/45237.jpg,0
17066,Women,Accessories,Belts,Belts,Black,Winter,2015.0,Casual,Lino Perros Women Flower Print Black Belt,/kaggle/input/fashion-product-images-small/myntradataset/images/17066.jpg,0
40579,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012.0,Ethnic,W Women Navy Blue Kurta,/kaggle/input/fashion-product-images-small/myntradataset/images/40579.jpg,0
49765,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Alma Women Black Printed Kurta,/kaggle/input/fashion-product-images-small/myntradataset/images/49765.jpg,0
55518,Women,Personal Care,Hair,Hair Colour,Brown,Spring,2017.0,Casual,Revlon Top Speed 65 Dark Brown Ammonia-Free Hair Colour,/kaggle/input/fashion-product-images-small/myntradataset/images/55518.jpg,1
23904,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Fila Men Mercury II White Casual Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/23904.jpg,0
10296,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2016.0,Casual,Clarks Men Navy Blue Leather Casual Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/10296.jpg,0
56569,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017.0,Casual,Streetwear Shine Divine Whitening Liquid Toast Foundation,/kaggle/input/fashion-product-images-small/myntradataset/images/56569.jpg,0
26256,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Proline Men Grey Track Pants,/kaggle/input/fashion-product-images-small/myntradataset/images/26256.jpg,0
28230,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Playboy Men Ibiza Deo,/kaggle/input/fashion-product-images-small/myntradataset/images/28230.jpg,0
55241,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017.0,Casual,Lakme Perfecting Natural Shell Liquid Foundation,/kaggle/input/fashion-product-images-small/myntradataset/images/55241.jpg,0
5351,Women,Footwear,Shoes,Sports Shoes,Beige,Fall,2011.0,Sports,Quechua Arpenaz Sandal 50 L Beige,/kaggle/input/fashion-product-images-small/myntradataset/images/5351.jpg,0
45587,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2013.0,Formal,Arrow Men Brown Formal Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/45587.jpg,0
14290,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Classic Polo Men Stripes Blue Tshirts,/kaggle/input/fashion-product-images-small/myntradataset/images/14290.jpg,0
34074,Women,Footwear,Shoes,Flats,Silver,Fall,2012.0,Casual,Clarks Women Arizona Heat Leather Silver Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/34074.jpg,0
43826,Women,Accessories,Jewellery,Earrings,Gold,Fall,2012.0,Ethnic,Royal Diadem Royal Blue Earrings,/kaggle/input/fashion-product-images-small/myntradataset/images/43826.jpg,0
14076,Men,Apparel,Topwear,Shirts,Blue,Winter,2016.0,Casual,Flying Machine Men Check Blue Shirts,/kaggle/input/fashion-product-images-small/myntradataset/images/14076.jpg,0
8828,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Spykar Men Ranger Yellow N Blue Stripes White Shirts,/kaggle/input/fashion-product-images-small/myntradataset/images/8828.jpg,0
27973,Men,Apparel,Innerwear,Innerwear Vests,Green,Summer,2016.0,Casual,Jockey SP-OW Men Green Innerwear Vest SP12,/kaggle/input/fashion-product-images-small/myntradataset/images/27973.jpg,0
26189,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,4711 Men Original Perfume,/kaggle/input/fashion-product-images-small/myntradataset/images/26189.jpg,0
9040,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2011.0,Formal,Buckaroo Men Victor Brown Formal Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/9040.jpg,0
24260,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Numero Uno Men White Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/24260.jpg,0
5983,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Highlander Men Green Checked Slim Fit Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/5983.jpg,0
33023,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Mother Earth Women Maroon Kurta,/kaggle/input/fashion-product-images-small/myntradataset/images/33023.jpg,0
47118,Boys,Footwear,Sandal,Sandals,Red,Spring,2013.0,Casual,Marvel Boys Red Spiderman Clogs,/kaggle/input/fashion-product-images-small/myntradataset/images/47118.jpg,0
41877,Men,Footwear,Sandal,Sandals,Brown,Summer,2016.0,Casual,Estd. 1977 Men Brown Sandals,/kaggle/input/fashion-product-images-small/myntradataset/images/41877.jpg,0
35545,Girls,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Enroute Teens Brown Sandals,/kaggle/input/fashion-product-images-small/myntradataset/images/35545.jpg,0
16129,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,ADIDAS Men Blue Polo Tshirt,/kaggle/input/fashion-product-images-small/myntradataset/images/16129.jpg,0
47410,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Baggit Women Grey Bag,/kaggle/input/fashion-product-images-small/myntradataset/images/47410.jpg,0
38654,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,Nike Men Ballista White Sports Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/38654.jpg,0
26376,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Turtle Men Blue Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/26376.jpg,0
51487,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Denizen Men Black Trousers,/kaggle/input/fashion-product-images-small/myntradataset/images/51487.jpg,0
52494,Women,Apparel,Loungewear and Nightwear,Bath Robe,Pink,Winter,2015.0,Casual,Red Rose Women Pink Bath Robe,/kaggle/input/fashion-product-images-small/myntradataset/images/52494.jpg,0
48442,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Men White Printed T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/48442.jpg,0
58160,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Rocky S Women Purple Wallet,/kaggle/input/fashion-product-images-small/myntradataset/images/58160.jpg,0
21420,Women,Apparel,Topwear,Tops,Blue,Winter,2012.0,Casual,Roxy Women Blue Top,/kaggle/input/fashion-product-images-small/myntradataset/images/21420.jpg,0
17369,Men,Accessories,Accessories,Accessory Gift Set,Purple,Fall,2011.0,Formal,Arrow Men Formal Purple Tie+Cufflink+Pocket square - Combo Pack,/kaggle/input/fashion-product-images-small/myntradataset/images/17369.jpg,0
30898,Women,Apparel,Bottomwear,Salwar,Black,Summer,2012.0,Ethnic,Fabindia Women Black Salwar,/kaggle/input/fashion-product-images-small/myntradataset/images/30898.jpg,0
23045,Women,Apparel,Bottomwear,Leggings,Black,Fall,2011.0,Casual,Arrow Woman Black Printed Jeggings,/kaggle/input/fashion-product-images-small/myntradataset/images/23045.jpg,0
51635,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fossil Women White Dial Chronograph Watch CH2824,/kaggle/input/fashion-product-images-small/myntradataset/images/51635.jpg,0
4322,Unisex,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Tantra Kid's Unisex Mummy Aqua Green Kidswear,/kaggle/input/fashion-product-images-small/myntradataset/images/4322.jpg,0
45024,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Women White Pearl Watch,/kaggle/input/fashion-product-images-small/myntradataset/images/45024.jpg,0
36070,Women,Accessories,Bags,Handbags,Navy Blue,Winter,2012.0,Casual,OTLS Navy Tote Bag,/kaggle/input/fashion-product-images-small/myntradataset/images/36070.jpg,0
3851,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Disney Kids Girl's Minnie Heart Pink Kidswear,/kaggle/input/fashion-product-images-small/myntradataset/images/3851.jpg,0
42683,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Alma Women White Printed Kurta,/kaggle/input/fashion-product-images-small/myntradataset/images/42683.jpg,0
17672,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Pumps,/kaggle/input/fashion-product-images-small/myntradataset/images/17672.jpg,0
39268,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Chief Men Black Casual Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/39268.jpg,0
43864,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012.0,Ethnic,Royal Diadem Earrings,/kaggle/input/fashion-product-images-small/myntradataset/images/43864.jpg,0
31221,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,Puma Women Black Capris,/kaggle/input/fashion-product-images-small/myntradataset/images/31221.jpg,0
14842,Men,Accessories,Wallets,Wallets,Brown,Summer,2011.0,Casual,United Colors of Benetton Men Solid Brown Wallets,/kaggle/input/fashion-product-images-small/myntradataset/images/14842.jpg,0
53772,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Blue T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/53772.jpg,0
30166,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Esprit Men Blue Dial Watch,/kaggle/input/fashion-product-images-small/myntradataset/images/30166.jpg,0
25331,Men,Accessories,Watches,Watches,Black,Summer,2017.0,Casual,CASIO G-Shock Men White Analogue-Digital Watch GA-200-1ADR G361,/kaggle/input/fashion-product-images-small/myntradataset/images/25331.jpg,0
53427,Women,Apparel,Topwear,Kurtas,White,Fall,2012.0,Ethnic,Alma Women White Printed Kurta,/kaggle/input/fashion-product-images-small/myntradataset/images/53427.jpg,0
56813,Women,Apparel,Topwear,Kurtis,Multi,Summer,2012.0,Ethnic,Aneri Women Multi Coloured Kurti,/kaggle/input/fashion-product-images-small/myntradataset/images/56813.jpg,0
24514,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Mother Earth Women Black Printed Kurta,/kaggle/input/fashion-product-images-small/myntradataset/images/24514.jpg,0
31591,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Mark Taylor Men Printed White T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/31591.jpg,0
37795,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Players Men Check White & Green Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/37795.jpg,0
16033,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Highlander Men Check Red Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/16033.jpg,0
32766,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Miller Men Striped White Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/32766.jpg,0
3140,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Beack Skyline Blue Flats,/kaggle/input/fashion-product-images-small/myntradataset/images/3140.jpg,0
3422,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Mens Badge Final T-Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/3422.jpg,0
43745,Women,Accessories,Jewellery,Bangle,Green,Summer,2012.0,Casual,Royal Diadem Set of 2 Green Bangles,/kaggle/input/fashion-product-images-small/myntradataset/images/43745.jpg,0
28880,Women,Apparel,Innerwear,Briefs,Black,Summer,2017.0,Casual,Enamor Women Black Mid-Rise Bikini Brief,/kaggle/input/fashion-product-images-small/myntradataset/images/28880.jpg,0
52789,Women,Accessories,Wallets,Wallets,Red,Fall,2012.0,Casual,Fiorelli Women Red Wallet,/kaggle/input/fashion-product-images-small/myntradataset/images/52789.jpg,0
54913,Men,Apparel,Topwear,Sweatshirts,Beige,Summer,2012.0,Casual,Do u speak green Men Printed Beige Sweatshirt,/kaggle/input/fashion-product-images-small/myntradataset/images/54913.jpg,0
22213,Unisex,Accessories,Shoe Accessories,Shoe Accessories,Brown,Fall,2012.0,Casual,Timberland Unisex Brown Shoe Laces,/kaggle/input/fashion-product-images-small/myntradataset/images/22213.jpg,0
37906,Unisex,Personal Care,Fragrance,Perfume and Body Mist,Gold,Spring,2017.0,Casual,RNC Unisex Fraiche Perfume,/kaggle/input/fashion-product-images-small/myntradataset/images/37906.jpg,0
10159,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Men 917 Mid Spill White Casual Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/10159.jpg,0
5003,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Casual,Gini and Jony Girl's Arella Blue Kidswear,/kaggle/input/fashion-product-images-small/myntradataset/images/5003.jpg,0
43071,Unisex,Accessories,Headwear,Caps,Blue,Summer,2012.0,Casual,Nike Unisex Blue FFF Cap,/kaggle/input/fashion-product-images-small/myntradataset/images/43071.jpg,0
13028,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Inc 5 Women Casual Black Heels,/kaggle/input/fashion-product-images-small/myntradataset/images/13028.jpg,0
57029,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Forever New Women Pink Top,/kaggle/input/fashion-product-images-small/myntradataset/images/57029.jpg,0
47046,Women,Apparel,Bottomwear,Salwar,Green,Summer,2012.0,Ethnic,Shree Women Green Jodhpuri Salwar,/kaggle/input/fashion-product-images-small/myntradataset/images/47046.jpg,0
20547,Women,Accessories,Belts,Belts,Black,Winter,2015.0,Casual,Baggit Women Poppins Taj Black Belt,/kaggle/input/fashion-product-images-small/myntradataset/images/20547.jpg,0
46809,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Nike Women Pink T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/46809.jpg,0
19887,Men,Accessories,Belts,Belts,Olive,Summer,2011.0,Casual,Lee Men Canvas Olive Belt,/kaggle/input/fashion-product-images-small/myntradataset/images/19887.jpg,0
40993,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Striped Top,/kaggle/input/fashion-product-images-small/myntradataset/images/40993.jpg,0
9702,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Hush Puppies Men Chevelle Brown Formal Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/9702.jpg,0
26804,Men,Apparel,Topwear,Shirts,Black,Summer,2013.0,Formal,Arrow Men Black Striped Slim Fit Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/26804.jpg,0
27090,Women,Apparel,Topwear,Kurtas,Grey,Summer,2012.0,Ethnic,Aneri Women Paakhi Grey Kurta,/kaggle/input/fashion-product-images-small/myntradataset/images/27090.jpg,0
39881,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012.0,Casual,ADIDAS Unisex Black Backpack,/kaggle/input/fashion-product-images-small/myntradataset/images/39881.jpg,0
17059,Women,Accessories,Belts,Belts,White,Winter,2015.0,Casual,Lino Perros Women Stripes White Belt,/kaggle/input/fashion-product-images-small/myntradataset/images/17059.jpg,0
58294,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,/kaggle/input/fashion-product-images-small/myntradataset/images/58294.jpg,0
32007,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Playboy Men Black and Blue Socks,/kaggle/input/fashion-product-images-small/myntradataset/images/32007.jpg,0
37763,Men,Apparel,Topwear,Shirts,Orange,Summer,2012.0,Casual,John Players Men Orange Striped Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/37763.jpg,0
51657,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Fossil Men Blue Chronograph Watch CH2694,/kaggle/input/fashion-product-images-small/myntradataset/images/51657.jpg,0
14666,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Basics Men Red Slim Fit Checked Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/14666.jpg,0
9099,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Sports,ADIDAS Men Cfc H Sho Blue Shorts,/kaggle/input/fashion-product-images-small/myntradataset/images/9099.jpg,0
34600,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Tonga Women Pink Dress,/kaggle/input/fashion-product-images-small/myntradataset/images/34600.jpg,0
11920,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2015.0,Formal,Franco Leone Men Formal Black Shoe,/kaggle/input/fashion-product-images-small/myntradataset/images/11920.jpg,0
49222,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Calzini Men Pack of 5 Socks,/kaggle/input/fashion-product-images-small/myntradataset/images/49222.jpg,0
28814,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans,/kaggle/input/fashion-product-images-small/myntradataset/images/28814.jpg,0
5192,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,DC Comics Men's Superman Eagle Navy T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/5192.jpg,0
22172,Men,Footwear,Shoes,Casual Shoes,Tan,Fall,2012.0,Casual,Timberland Men Tan Casual Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/22172.jpg,0
35323,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,/kaggle/input/fashion-product-images-small/myntradataset/images/35323.jpg,0
46958,Boys,Footwear,Flip Flops,Flip Flops,Green,Fall,2012.0,Casual,Jungle Book Boys Green Flip Flops,/kaggle/input/fashion-product-images-small/myntradataset/images/46958.jpg,0
58526,Men,Apparel,Topwear,Rain Jacket,Blue,Summer,2015.0,Casual,Wildcraft Men Blue Rain Jacket,/kaggle/input/fashion-product-images-small/myntradataset/images/58526.jpg,0
46669,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Rasasi Men Deo,/kaggle/input/fashion-product-images-small/myntradataset/images/46669.jpg,0
41727,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Catwalk Women White Heels,/kaggle/input/fashion-product-images-small/myntradataset/images/41727.jpg,0
14386,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Casual Brown Flats,/kaggle/input/fashion-product-images-small/myntradataset/images/14386.jpg,0
34322,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Red Meltdown T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/34322.jpg,0
54475,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Baggit Women Blue Small Handbag,/kaggle/input/fashion-product-images-small/myntradataset/images/54475.jpg,0
37729,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,John Players Men Check Blue Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/37729.jpg,0
7190,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Jealous 21 Women Rinse Wash Black Jegging,/kaggle/input/fashion-product-images-small/myntradataset/images/7190.jpg,0
39186,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Aneri Women Multi Coloured Kurta,/kaggle/input/fashion-product-images-small/myntradataset/images/39186.jpg,0
6082,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,UCB Men's Polo Neck Blue T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/6082.jpg,0
1784,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Lotto Men's Melbourne White-Red Shoe,/kaggle/input/fashion-product-images-small/myntradataset/images/1784.jpg,0
7869,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Provogue Men's Formal Black Shoe,/kaggle/input/fashion-product-images-small/myntradataset/images/7869.jpg,0
53373,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012.0,Casual,Puma Unisex Black Ferrari Backpack,/kaggle/input/fashion-product-images-small/myntradataset/images/53373.jpg,0
20162,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Wrangler Men Neon Brown Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/20162.jpg,0
33845,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Men Future Cat White Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/33845.jpg,0
54318,Women,Apparel,Innerwear,Bra,Red,Summer,2017.0,Casual,Garfield Women Pink & Red Bra,/kaggle/input/fashion-product-images-small/myntradataset/images/54318.jpg,0
17512,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Classic Polo Men Stripes Blue Polo T-Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/17512.jpg,0
59270,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Women Black Dial Watch NB9855NM01,/kaggle/input/fashion-product-images-small/myntradataset/images/59270.jpg,0
2787,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Ediots Men's Lega Kya Photu Black T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/2787.jpg,0
6415,Unisex,Footwear,Shoes,Casual Shoes,Blue,Summer,2011.0,Casual,Lotto Unisex Canvas Purple Yellow Shoe,/kaggle/input/fashion-product-images-small/myntradataset/images/6415.jpg,0
13295,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Gini and Jony Kids Girls Printed Pink Tops,/kaggle/input/fashion-product-images-small/myntradataset/images/13295.jpg,0
30931,Women,Apparel,Topwear,Kurtis,Teal,Summer,2012.0,Ethnic,Fabindia Women Teal Dobby Sarkar Kurti,/kaggle/input/fashion-product-images-small/myntradataset/images/30931.jpg,0
52366,Women,Apparel,Loungewear and Nightwear,Nightdress,Lavender,Winter,2015.0,Casual,Red Rose Women Lavender Nightdress,/kaggle/input/fashion-product-images-small/myntradataset/images/52366.jpg,0
45782,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Remanika Women Yellow T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/45782.jpg,0
21640,Women,Apparel,Innerwear,Bra,Black,Summer,2018.0,Casual,Enamor Women Lift Black Bra,/kaggle/input/fashion-product-images-small/myntradataset/images/21640.jpg,0
15686,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011.0,Casual,Highlander Men Classic Chinos Khaki Trousers,/kaggle/input/fashion-product-images-small/myntradataset/images/15686.jpg,0
9169,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Ian Blue Jeans,/kaggle/input/fashion-product-images-small/myntradataset/images/9169.jpg,0
3575,Women,Footwear,Shoes,Flats,Grey,Summer,2011.0,Casual,ADIDAS Women Grey Outdoor Sports Sandal,/kaggle/input/fashion-product-images-small/myntradataset/images/3575.jpg,0
43727,Women,Accessories,Jewellery,Bangle,Gold,Summer,2012.0,Casual,Royal Diadem Set of 2 Golden Bangles,/kaggle/input/fashion-product-images-small/myntradataset/images/43727.jpg,0
